dataset,policy_id,method,seed,round,labeled_count,labeled_ratio,mean_dsc_fg
msd_task09_spleen,P9,PAAL,3000,5,109,0.1503,0.8460211626333686
msd_task09_spleen,P9,PAAL,3000,6,145,0.2,0.8660701735151385
origa,P0,Random,1000,0,8,0.0154,0.750602489144935
origa,P0,Random,1000,1,11,0.0212,0.7551058094815452
origa,P0,Random,1000,2,21,0.0404,0.7955502554072843
origa,P0,Random,1000,3,37,0.0712,0.825532316917461
origa,P0,Random,1000,4,52,0.1,0.8266585277614726
origa,P0,Random,1000,5,78,0.15,0.8418385189129098
origa,P0,Random,1000,6,104,0.2,0.8352998680009542
origa,P0,Random,2000,0,8,0.0154,0.7026407594013236
origa,P0,Random,2000,1,11,0.0212,0.747312525155949
origa,P0,Random,2000,2,21,0.0404,0.7690118354965336
origa,P0,Random,2000,3,37,0.0712,0.8097729943176242
origa,P0,Random,2000,4,52,0.1,0.8167896644388847
origa,P0,Random,2000,5,78,0.15,0.8160820928243273
origa,P0,Random,2000,6,104,0.2,0.8248145693852792
origa,P0,Random,3000,0,8,0.0154,0.6917775835912267
origa,P0,Random,3000,1,11,0.0212,0.7467363567790825
origa,P0,Random,3000,2,21,0.0404,0.7552286425080618
origa,P0,Random,3000,3,37,0.0712,0.7598895119738279
origa,P0,Random,3000,4,52,0.1,0.7915350293665206
origa,P0,Random,3000,5,78,0.15,0.7889955204019361
origa,P0,Random,3000,6,104,0.2,0.7872884480930276
origa,P1,Entropy,1000,0,8,0.0154,0.750602489144935
origa,P1,Entropy,1000,1,11,0.0212,0.7825257032062334
origa,P1,Entropy,1000,2,21,0.0404,0.7589302289887357
origa,P1,Entropy,1000,3,37,0.0712,0.8076265734869427
origa,P1,Entropy,1000,4,52,0.1,0.7937146718925174
origa,P1,Entropy,1000,5,78,0.15,0.8212251477710648
origa,P1,Entropy,1000,6,104,0.2,0.8500615634386736
origa,P1,Entropy,2000,0,8,0.0154,0.7026407594013236
origa,P1,Entropy,2000,1,11,0.0212,0.7694864553350645
origa,P1,Entropy,2000,2,21,0.0404,0.7850971909050852
origa,P1,Entropy,2000,3,37,0.0712,0.7961044759376882
origa,P1,Entropy,2000,4,52,0.1,0.8087303630647829
origa,P1,Entropy,2000,5,78,0.15,0.815011733187211
origa,P1,Entropy,2000,6,104,0.2,0.8311272452938709
origa,P1,Entropy,3000,0,8,0.0154,0.6917775835912267
origa,P1,Entropy,3000,1,11,0.0212,0.6985013219206838
origa,P1,Entropy,3000,2,21,0.0404,0.7071673991094085
origa,P1,Entropy,3000,3,37,0.0712,0.762057064048536
origa,P1,Entropy,3000,4,52,0.1,0.7820352826822453
origa,P1,Entropy,3000,5,78,0.15,0.7815819627099446
origa,P1,Entropy,3000,6,104,0.2,0.8130014442461598
origa,P2,BALD,1000,0,8,0.0154,0.750602489144935
origa,P2,BALD,1000,1,11,0.0212,0.7699694399682722
origa,P2,BALD,1000,2,21,0.0404,0.7808920721789877
origa,P2,BALD,1000,3,37,0.0712,0.8076173210652652
origa,P2,BALD,1000,4,52,0.1,0.8139993935320101
origa,P2,BALD,1000,5,78,0.15,0.8350288240474311
origa,P2,BALD,1000,6,104,0.2,0.8374222311524939
origa,P2,BALD,2000,0,8,0.0154,0.7026407594013236
origa,P2,BALD,2000,1,11,0.0212,0.7131687927101649
origa,P2,BALD,2000,2,21,0.0404,0.7808332440771701
origa,P2,BALD,2000,3,37,0.0712,0.8076249845429831
origa,P2,BALD,2000,4,52,0.1,0.8146517254915379
origa,P2,BALD,2000,5,78,0.15,0.8232415430061351
origa,P2,BALD,2000,6,104,0.2,0.8385506349935068
origa,P2,BALD,3000,0,8,0.0154,0.6917775835912267
origa,P2,BALD,3000,1,11,0.0212,0.6766149872536846
origa,P2,BALD,3000,2,21,0.0404,0.7486374018758163
origa,P2,BALD,3000,3,37,0.0712,0.7723887385321642
origa,P2,BALD,3000,4,52,0.1,0.7871899401086924
origa,P2,BALD,3000,5,78,0.15,0.7879290133261869
origa,P2,BALD,3000,6,104,0.2,0.7926127773588799
origa,P3,CoreSet,1000,0,8,0.0154,0.750602489144935
origa,P3,CoreSet,1000,1,11,0.0212,0.765762016172239
origa,P3,CoreSet,1000,2,21,0.0404,0.7733343003331402
origa,P3,CoreSet,1000,3,37,0.0712,0.8107595702848462
origa,P3,CoreSet,1000,4,52,0.1,0.8044738333713345
origa,P3,CoreSet,1000,5,78,0.15,0.8309758598740177
origa,P3,CoreSet,1000,6,104,0.2,0.8283230735794892
origa,P3,CoreSet,2000,0,8,0.0154,0.7026407594013236
origa,P3,CoreSet,2000,1,11,0.0212,0.7517083840706883
origa,P3,CoreSet,2000,2,21,0.0404,0.8011696703107882
origa,P3,CoreSet,2000,3,37,0.0712,0.8112650891583324
origa,P3,CoreSet,2000,4,52,0.1,0.8274400270102106
origa,P3,CoreSet,2000,5,78,0.15,0.8315807578579617
origa,P3,CoreSet,2000,6,104,0.2,0.8277152453390826
origa,P3,CoreSet,3000,0,8,0.0154,0.6917775835912267
origa,P3,CoreSet,3000,1,11,0.0212,0.7320875541289759
origa,P3,CoreSet,3000,2,21,0.0404,0.7537350384249437
origa,P3,CoreSet,3000,3,37,0.0712,0.7816249259906733
origa,P3,CoreSet,3000,4,52,0.1,0.7910746411724384
origa,P3,CoreSet,3000,5,78,0.15,0.8017308986009133
origa,P3,CoreSet,3000,6,104,0.2,0.789433334455215
origa,P4,BADGE,1000,0,8,0.0154,0.750602489144935
origa,P4,BADGE,1000,1,11,0.0212,0.7732785965920375
origa,P4,BADGE,1000,2,21,0.0404,0.79123719850674
origa,P4,BADGE,1000,3,37,0.0712,0.828368564685392
origa,P4,BADGE,1000,4,52,0.1,0.8305838337117312
origa,P4,BADGE,1000,5,78,0.15,0.834030436935905
origa,P4,BADGE,1000,6,104,0.2,0.842649516321701
origa,P4,BADGE,2000,0,8,0.0154,0.7026407594013236
origa,P4,BADGE,2000,1,11,0.0212,0.7037167429031268
origa,P4,BADGE,2000,2,21,0.0404,0.7774777293748985
origa,P4,BADGE,2000,3,37,0.0712,0.8009451455828996
origa,P4,BADGE,2000,4,52,0.1,0.8207804876160161
origa,P4,BADGE,2000,5,78,0.15,0.8260588235725983
origa,P4,BADGE,2000,6,104,0.2,0.8146893703859261
origa,P4,BADGE,3000,0,8,0.0154,0.6917775835912267
origa,P4,BADGE,3000,1,11,0.0212,0.7069815719600828
origa,P4,BADGE,3000,2,21,0.0404,0.7190509457117776
origa,P4,BADGE,3000,3,37,0.0712,0.7612074772326227
origa,P4,BADGE,3000,4,52,0.1,0.7748139665746582
origa,P4,BADGE,3000,5,78,0.15,0.786049542783566
origa,P4,BADGE,3000,6,104,0.2,0.7926011447255382
origa,P5,Ent+Core,1000,0,8,0.0154,0.750602489144935
origa,P5,Ent+Core,1000,1,11,0.0212,0.7775443326952766
origa,P5,Ent+Core,1000,2,21,0.0404,0.7864387455492562
origa,P5,Ent+Core,1000,3,37,0.0712,0.8043521923914464
origa,P5,Ent+Core,1000,4,52,0.1,0.8069744465254456
origa,P5,Ent+Core,1000,5,78,0.15,0.8189199482219798
origa,P5,Ent+Core,1000,6,104,0.2,0.8339434566446541
origa,P5,Ent+Core,2000,0,8,0.0154,0.7026407594013236
origa,P5,Ent+Core,2000,1,11,0.0212,0.7778815115995931
origa,P5,Ent+Core,2000,2,21,0.0404,0.7922743215716219
origa,P5,Ent+Core,2000,3,37,0.0712,0.8093448179499048
origa,P5,Ent+Core,2000,4,52,0.1,0.8168077139084924
origa,P5,Ent+Core,2000,5,78,0.15,0.8194999707451378
origa,P5,Ent+Core,2000,6,104,0.2,0.8210100579025447
origa,P5,Ent+Core,3000,0,8,0.0154,0.6917775835912267
origa,P5,Ent+Core,3000,1,11,0.0212,0.7107200288178973
origa,P5,Ent+Core,3000,2,21,0.0404,0.7314313222632906
origa,P5,Ent+Core,3000,3,37,0.0712,0.7643166188563625
origa,P5,Ent+Core,3000,4,52,0.1,0.794099853550167
origa,P5,Ent+Core,3000,5,78,0.15,0.8094703040051482
origa,P5,Ent+Core,3000,6,104,0.2,0.793097926761116
origa,P6,SelUnc,1000,0,8,0.0154,0.750602489144935
origa,P6,SelUnc,1000,1,11,0.0212,0.7434283506436603
origa,P6,SelUnc,1000,2,21,0.0404,0.7710237557894611
origa,P6,SelUnc,1000,3,37,0.0712,0.8060556436558852
origa,P6,SelUnc,1000,4,52,0.1,0.8144559972373152
origa,P6,SelUnc,1000,5,78,0.15,0.8321682807661573
origa,P6,SelUnc,1000,6,104,0.2,0.8332487826266783
origa,P6,SelUnc,2000,0,8,0.0154,0.7026407594013236
origa,P6,SelUnc,2000,1,11,0.0212,0.711850483319931
origa,P6,SelUnc,2000,2,21,0.0404,0.7871110183124302
origa,P6,SelUnc,2000,3,37,0.0712,0.7935585678282666
origa,P6,SelUnc,2000,4,52,0.1,0.8194016534846272
origa,P6,SelUnc,2000,5,78,0.15,0.8332512188514777
origa,P6,SelUnc,2000,6,104,0.2,0.8402066957577968
origa,P6,SelUnc,3000,0,8,0.0154,0.6917775835912267
origa,P6,SelUnc,3000,1,11,0.0212,0.7237104025947865
origa,P6,SelUnc,3000,2,21,0.0404,0.7526399309360369
origa,P6,SelUnc,3000,3,37,0.0712,0.7752006237940601
origa,P6,SelUnc,3000,4,52,0.1,0.793617772844724
origa,P6,SelUnc,3000,5,78,0.15,0.7942196625336595
origa,P6,SelUnc,3000,6,104,0.2,0.7964165491444197
origa,P7,SAM-Core,1000,0,8,0.0154,0.750602489144935
origa,P7,SAM-Core,1000,1,11,0.0212,0.765564802091231
origa,P7,SAM-Core,1000,2,21,0.0404,0.7524281222976693
origa,P7,SAM-Core,1000,3,37,0.0712,0.8066744569669514
origa,P7,SAM-Core,1000,4,52,0.1,0.8269218198395059
origa,P7,SAM-Core,1000,5,78,0.15,0.8252233870274143
origa,P7,SAM-Core,1000,6,104,0.2,0.8341254910229692
origa,P7,SAM-Core,2000,0,8,0.0154,0.7026407594013236
origa,P7,SAM-Core,2000,1,11,0.0212,0.755986783117125
origa,P7,SAM-Core,2000,2,21,0.0404,0.8014012921384878
origa,P7,SAM-Core,2000,3,37,0.0712,0.8179969792990396
origa,P7,SAM-Core,2000,4,52,0.1,0.8359664690489812
origa,P7,SAM-Core,2000,5,78,0.15,0.823857985235829
origa,P7,SAM-Core,2000,6,104,0.2,0.8299790735757605
origa,P7,SAM-Core,3000,0,8,0.0154,0.6917775835912267
origa,P7,SAM-Core,3000,1,11,0.0212,0.7358939641402392
origa,P7,SAM-Core,3000,2,21,0.0404,0.7626225780819997
origa,P7,SAM-Core,3000,3,37,0.0712,0.7745920028582571
origa,P7,SAM-Core,3000,4,52,0.1,0.7774199574497428
origa,P7,SAM-Core,3000,5,78,0.15,0.787013283205563
origa,P7,SAM-Core,3000,6,104,0.2,0.8020678874325867
origa,P8,TypiClust,1000,0,8,0.0154,0.750602489144935
origa,P8,TypiClust,1000,1,11,0.0212,0.7896696132712049
origa,P8,TypiClust,1000,2,21,0.0404,0.8047549606513247
origa,P8,TypiClust,1000,3,37,0.0712,0.8060009853300458
origa,P8,TypiClust,1000,4,52,0.1,0.8116694353712698
origa,P8,TypiClust,1000,5,78,0.15,0.82698123635002
origa,P8,TypiClust,1000,6,104,0.2,0.8392471842737631
origa,P8,TypiClust,2000,0,8,0.0154,0.7026407594013236
origa,P8,TypiClust,2000,1,11,0.0212,0.7258117428313411
origa,P8,TypiClust,2000,2,21,0.0404,0.7810925032852042
origa,P8,TypiClust,2000,3,37,0.0712,0.8102068948490598
origa,P8,TypiClust,2000,4,52,0.1,0.8104123016765671
origa,P8,TypiClust,2000,5,78,0.15,0.808577241364445
origa,P8,TypiClust,2000,6,104,0.2,0.8213080878454443
origa,P8,TypiClust,3000,0,8,0.0154,0.6917775835912267
origa,P8,TypiClust,3000,1,11,0.0212,0.6779317359374567
origa,P8,TypiClust,3000,2,21,0.0404,0.7282588933671975
origa,P8,TypiClust,3000,3,37,0.0712,0.7637608996771813
origa,P8,TypiClust,3000,4,52,0.1,0.7580096347138876
origa,P8,TypiClust,3000,5,78,0.15,0.7867500658772362
origa,P8,TypiClust,3000,6,104,0.2,0.7735521689588051
origa,P9,PAAL,1000,0,8,0.0154,0.750602489144935
origa,P9,PAAL,1000,1,11,0.0212,0.7682324410167273
origa,P9,PAAL,1000,2,21,0.0404,0.795038456819599
origa,P9,PAAL,1000,3,37,0.0712,0.8087896983101917
origa,P9,PAAL,1000,4,52,0.1,0.8152678131741469
origa,P9,PAAL,1000,5,78,0.15,0.8418463214382693
origa,P9,PAAL,1000,6,104,0.2,0.8366525063500448
origa,P9,PAAL,2000,0,8,0.0154,0.7026407594013236
origa,P9,PAAL,2000,1,11,0.0212,0.7296720344975328
origa,P9,PAAL,2000,2,21,0.0404,0.7895166707520213
origa,P9,PAAL,2000,3,37,0.0712,0.7885350414324588
origa,P9,PAAL,2000,4,52,0.1,0.8143556881293402
origa,P9,PAAL,2000,5,78,0.15,0.8309965990216867
origa,P9,PAAL,2000,6,104,0.2,0.8342132700653541
origa,P9,PAAL,3000,0,8,0.0154,0.6917775835912267
origa,P9,PAAL,3000,1,11,0.0212,0.7455260813663253
origa,P9,PAAL,3000,2,21,0.0404,0.7387890260460688
origa,P9,PAAL,3000,3,37,0.0712,0.7599368330539723
origa,P9,PAAL,3000,4,52,0.1,0.7866229375960606
origa,P9,PAAL,3000,5,78,0.15,0.7835304912817324
origa,P9,PAAL,3000,6,104,0.2,0.8007478986176233
refuge,P0,Random,1000,0,10,0.0104,0.8033045483614689
refuge,P0,Random,1000,1,20,0.0208,0.8209697471104852
refuge,P0,Random,1000,2,39,0.0406,0.8289381066788742
refuge,P0,Random,1000,3,68,0.0708,0.8494526289719186
refuge,P0,Random,1000,4,96,0.1,0.8633838378077914
refuge,P0,Random,1000,5,144,0.15,0.869171480447523
refuge,P0,Random,1000,6,192,0.2,0.8745951532586418
refuge,P0,Random,2000,0,10,0.0104,0.7737536255548314
refuge,P0,Random,2000,1,20,0.0208,0.8299008790093559
refuge,P0,Random,2000,2,39,0.0406,0.8479400216965587
refuge,P0,Random,2000,3,68,0.0708,0.856073327831941
refuge,P0,Random,2000,4,96,0.1,0.87204754776258
refuge,P0,Random,2000,5,144,0.15,0.8800887302084892
refuge,P0,Random,2000,6,192,0.2,0.8823761243392554
refuge,P0,Random,3000,0,10,0.0104,0.7609702751929507
refuge,P0,Random,3000,1,20,0.0208,0.7893861789878256
refuge,P0,Random,3000,2,39,0.0406,0.8122281234317278
refuge,P0,Random,3000,3,68,0.0708,0.8263486019175387
refuge,P0,Random,3000,4,96,0.1,0.8466392593247858
refuge,P0,Random,3000,5,144,0.15,0.851742597831883
refuge,P0,Random,3000,6,192,0.2,0.857848643583006
refuge,P1,Entropy,1000,0,10,0.0104,0.8033045483614689
refuge,P1,Entropy,1000,1,20,0.0208,0.8144686316303104
refuge,P1,Entropy,1000,2,39,0.0406,0.8545517084244272
refuge,P1,Entropy,1000,3,68,0.0708,0.8617265132563244
refuge,P1,Entropy,1000,4,96,0.1,0.8755920980871041
refuge,P1,Entropy,1000,5,144,0.15,0.8795311374132143
refuge,P1,Entropy,1000,6,192,0.2,0.888380099747591
refuge,P1,Entropy,2000,0,10,0.0104,0.7737536255548314
refuge,P1,Entropy,2000,1,20,0.0208,0.81248679401993
refuge,P1,Entropy,2000,2,39,0.0406,0.8469362987206227
refuge,P1,Entropy,2000,3,68,0.0708,0.8614296442756693
refuge,P1,Entropy,2000,4,96,0.1,0.8728650326589763
refuge,P1,Entropy,2000,5,144,0.15,0.884372953220901
refuge,P1,Entropy,2000,6,192,0.2,0.8819809729921325
refuge,P1,Entropy,3000,0,10,0.0104,0.7609702751929507
refuge,P1,Entropy,3000,1,20,0.0208,0.8261515239927725
refuge,P1,Entropy,3000,2,39,0.0406,0.8388114740891077
refuge,P1,Entropy,3000,3,68,0.0708,0.8606836275016823
refuge,P1,Entropy,3000,4,96,0.1,0.8615607322589315
refuge,P1,Entropy,3000,5,144,0.15,0.8735861034464849
refuge,P1,Entropy,3000,6,192,0.2,0.878459940650684
refuge,P2,BALD,1000,0,10,0.0104,0.8033045483614689
refuge,P2,BALD,1000,1,20,0.0208,0.8322576114487423
refuge,P2,BALD,1000,2,39,0.0406,0.8404054230092268
refuge,P2,BALD,1000,3,68,0.0708,0.857635307035148
refuge,P2,BALD,1000,4,96,0.1,0.8664144045921395
refuge,P2,BALD,1000,5,144,0.15,0.8799493874423252
refuge,P2,BALD,1000,6,192,0.2,0.8856407807668449
refuge,P2,BALD,2000,0,10,0.0104,0.7737536255548314
refuge,P2,BALD,2000,1,20,0.0208,0.8167750662582539
refuge,P2,BALD,2000,2,39,0.0406,0.8429365395326929
refuge,P2,BALD,2000,3,68,0.0708,0.8655321451231445
refuge,P2,BALD,2000,4,96,0.1,0.8682831759885602
refuge,P2,BALD,2000,5,144,0.15,0.8771429272002947
refuge,P2,BALD,2000,6,192,0.2,0.8803199517687834
refuge,P2,BALD,3000,0,10,0.0104,0.7609702751929507
refuge,P2,BALD,3000,1,20,0.0208,0.8181579076728646
refuge,P2,BALD,3000,2,39,0.0406,0.8285507875646132
refuge,P2,BALD,3000,3,68,0.0708,0.8540551796305048
refuge,P2,BALD,3000,4,96,0.1,0.8691134422626345
refuge,P2,BALD,3000,5,144,0.15,0.8719856438514424
refuge,P2,BALD,3000,6,192,0.2,0.8761451281775449
refuge,P3,CoreSet,1000,0,10,0.0104,0.8033045483614689
refuge,P3,CoreSet,1000,1,20,0.0208,0.8270313106544177
refuge,P3,CoreSet,1000,2,39,0.0406,0.8291465225215601
refuge,P3,CoreSet,1000,3,68,0.0708,0.84678327833182
refuge,P3,CoreSet,1000,4,96,0.1,0.8503989217521256
refuge,P3,CoreSet,1000,5,144,0.15,0.8595428949438517
refuge,P3,CoreSet,1000,6,192,0.2,0.8738292943451096
refuge,P3,CoreSet,2000,0,10,0.0104,0.7737536255548314
refuge,P3,CoreSet,2000,1,20,0.0208,0.8016542110438621
refuge,P3,CoreSet,2000,2,39,0.0406,0.8337367105283318
refuge,P3,CoreSet,2000,3,68,0.0708,0.837910058406458
refuge,P3,CoreSet,2000,4,96,0.1,0.8503302626315704
refuge,P3,CoreSet,2000,5,144,0.15,0.8635068655718353
refuge,P3,CoreSet,2000,6,192,0.2,0.8736618830860896
refuge,P3,CoreSet,3000,0,10,0.0104,0.7609702751929507
refuge,P3,CoreSet,3000,1,20,0.0208,0.8175690442588375
refuge,P3,CoreSet,3000,2,39,0.0406,0.835381563834182
refuge,P3,CoreSet,3000,3,68,0.0708,0.8467900898814551
refuge,P3,CoreSet,3000,4,96,0.1,0.8572787547983028
refuge,P3,CoreSet,3000,5,144,0.15,0.8592505358956345
refuge,P3,CoreSet,3000,6,192,0.2,0.8672778576570598
refuge,P4,BADGE,1000,0,10,0.0104,0.8033045483614689
refuge,P4,BADGE,1000,1,20,0.0208,0.8263688489037632
refuge,P4,BADGE,1000,2,39,0.0406,0.8445751391407893
refuge,P4,BADGE,1000,3,68,0.0708,0.8621431756914362
refuge,P4,BADGE,1000,4,96,0.1,0.8671103882775939
refuge,P4,BADGE,1000,5,144,0.15,0.8742033859278868
refuge,P4,BADGE,1000,6,192,0.2,0.8801654645652879
refuge,P4,BADGE,2000,0,10,0.0104,0.7737536255548314
refuge,P4,BADGE,2000,1,20,0.0208,0.8410322361883357
refuge,P4,BADGE,2000,2,39,0.0406,0.853646706014761
refuge,P4,BADGE,2000,3,68,0.0708,0.8711349256858167
refuge,P4,BADGE,2000,4,96,0.1,0.8704412068669605
refuge,P4,BADGE,2000,5,144,0.15,0.8782838810750719
refuge,P4,BADGE,2000,6,192,0.2,0.8760030427060879
refuge,P4,BADGE,3000,0,10,0.0104,0.7609702751929507
refuge,P4,BADGE,3000,1,20,0.0208,0.8103180741479349
refuge,P4,BADGE,3000,2,39,0.0406,0.8424904606714511
refuge,P4,BADGE,3000,3,68,0.0708,0.8484462128091834
refuge,P4,BADGE,3000,4,96,0.1,0.8572808818902774
refuge,P4,BADGE,3000,5,144,0.15,0.8634597019288006
refuge,P4,BADGE,3000,6,192,0.2,0.8650607963094549
refuge,P5,Ent+Core,1000,0,10,0.0104,0.8033045483614689
refuge,P5,Ent+Core,1000,1,20,0.0208,0.8289894102091137
refuge,P5,Ent+Core,1000,2,39,0.0406,0.8437873522492064
refuge,P5,Ent+Core,1000,3,68,0.0708,0.8669881398623974
refuge,P5,Ent+Core,1000,4,96,0.1,0.8727183452242689
refuge,P5,Ent+Core,1000,5,144,0.15,0.8686686843398184
refuge,P5,Ent+Core,1000,6,192,0.2,0.8816631107073486
refuge,P5,Ent+Core,2000,0,10,0.0104,0.7737536255548314
refuge,P5,Ent+Core,2000,1,20,0.0208,0.8152709245434759
refuge,P5,Ent+Core,2000,2,39,0.0406,0.8475284180878869
refuge,P5,Ent+Core,2000,3,68,0.0708,0.8651713747787374
refuge,P5,Ent+Core,2000,4,96,0.1,0.8661961169203334
refuge,P5,Ent+Core,2000,5,144,0.15,0.8723810887274536
refuge,P5,Ent+Core,2000,6,192,0.2,0.8769018819802555
refuge,P5,Ent+Core,3000,0,10,0.0104,0.7609702751929507
refuge,P5,Ent+Core,3000,1,20,0.0208,0.8178691005057516
refuge,P5,Ent+Core,3000,2,39,0.0406,0.8456009947610014
refuge,P5,Ent+Core,3000,3,68,0.0708,0.8494533724098371
refuge,P5,Ent+Core,3000,4,96,0.1,0.8590099579887531
refuge,P5,Ent+Core,3000,5,144,0.15,0.8591663767929734
refuge,P5,Ent+Core,3000,6,192,0.2,0.8606651219472722
refuge,P6,SelUnc,1000,0,10,0.0104,0.8033045483614689
refuge,P6,SelUnc,1000,1,20,0.0208,0.8409894539492198
refuge,P6,SelUnc,1000,2,39,0.0406,0.8452190935115225
refuge,P6,SelUnc,1000,3,68,0.0708,0.8726490710860401
refuge,P6,SelUnc,1000,4,96,0.1,0.8765475526540539
refuge,P6,SelUnc,1000,5,144,0.15,0.8799220269944054
refuge,P6,SelUnc,1000,6,192,0.2,0.8845145437960252
refuge,P6,SelUnc,2000,0,10,0.0104,0.7737536255548314
refuge,P6,SelUnc,2000,1,20,0.0208,0.8276181131679821
refuge,P6,SelUnc,2000,2,39,0.0406,0.8433364477212343
refuge,P6,SelUnc,2000,3,68,0.0708,0.8632635222368862
refuge,P6,SelUnc,2000,4,96,0.1,0.8648298216737028
refuge,P6,SelUnc,2000,5,144,0.15,0.8700468525467585
refuge,P6,SelUnc,2000,6,192,0.2,0.8831977435690007
refuge,P6,SelUnc,3000,0,10,0.0104,0.7609702751929507
refuge,P6,SelUnc,3000,1,20,0.0208,0.8069816154718059
refuge,P6,SelUnc,3000,2,39,0.0406,0.8341285192884988
refuge,P6,SelUnc,3000,3,68,0.0708,0.8510170799311367
refuge,P6,SelUnc,3000,4,96,0.1,0.8646130574795569
refuge,P6,SelUnc,3000,5,144,0.15,0.8655804327395583
refuge,P6,SelUnc,3000,6,192,0.2,0.8695986748702539
refuge,P7,SAM-Core,1000,0,10,0.0104,0.8033045483614689
refuge,P7,SAM-Core,1000,1,20,0.0208,0.7893982213827776
refuge,P7,SAM-Core,1000,2,39,0.0406,0.8295674737315208
refuge,P7,SAM-Core,1000,3,68,0.0708,0.85596434795911
refuge,P7,SAM-Core,1000,4,96,0.1,0.8706437573924807
refuge,P7,SAM-Core,1000,5,144,0.15,0.8740999285351367
refuge,P7,SAM-Core,1000,6,192,0.2,0.8749007062990258
refuge,P7,SAM-Core,2000,0,10,0.0104,0.7737536255548314
refuge,P7,SAM-Core,2000,1,20,0.0208,0.8326273081682506
refuge,P7,SAM-Core,2000,2,39,0.0406,0.8545085402530502
refuge,P7,SAM-Core,2000,3,68,0.0708,0.8613304824813229
refuge,P7,SAM-Core,2000,4,96,0.1,0.8684054125055333
refuge,P7,SAM-Core,2000,5,144,0.15,0.8720770422712337
refuge,P7,SAM-Core,2000,6,192,0.2,0.8830494141135927
refuge,P7,SAM-Core,3000,0,10,0.0104,0.7609702751929507
refuge,P7,SAM-Core,3000,1,20,0.0208,0.7918471254139475
refuge,P7,SAM-Core,3000,2,39,0.0406,0.8132228938231063
refuge,P7,SAM-Core,3000,3,68,0.0708,0.8435702849610519
refuge,P7,SAM-Core,3000,4,96,0.1,0.8361417066739618
refuge,P7,SAM-Core,3000,5,144,0.15,0.8660242554090172
refuge,P7,SAM-Core,3000,6,192,0.2,0.8678461433265912
refuge,P8,TypiClust,1000,0,10,0.0104,0.8033045483614689
refuge,P8,TypiClust,1000,1,20,0.0208,0.8210144342481228
refuge,P8,TypiClust,1000,2,39,0.0406,0.8282214716904986
refuge,P8,TypiClust,1000,3,68,0.0708,0.8521812459017759
refuge,P8,TypiClust,1000,4,96,0.1,0.8625445143160202
refuge,P8,TypiClust,1000,5,144,0.15,0.8633065720280093
refuge,P8,TypiClust,1000,6,192,0.2,0.8707574843446094
refuge,P8,TypiClust,2000,0,10,0.0104,0.7737536255548314
refuge,P8,TypiClust,2000,1,20,0.0208,0.8302766765669063
refuge,P8,TypiClust,2000,2,39,0.0406,0.8341139634862945
refuge,P8,TypiClust,2000,3,68,0.0708,0.849086447576356
refuge,P8,TypiClust,2000,4,96,0.1,0.8470748168869169
refuge,P8,TypiClust,2000,5,144,0.15,0.8620282913673243
refuge,P8,TypiClust,2000,6,192,0.2,0.8733158071981888
refuge,P8,TypiClust,3000,0,10,0.0104,0.7609702751929507
refuge,P8,TypiClust,3000,1,20,0.0208,0.8023832457233696
refuge,P8,TypiClust,3000,2,39,0.0406,0.8154924773863002
refuge,P8,TypiClust,3000,3,68,0.0708,0.8407911231755194
refuge,P8,TypiClust,3000,4,96,0.1,0.8312573375321087
refuge,P8,TypiClust,3000,5,144,0.15,0.8412259885013504
refuge,P8,TypiClust,3000,6,192,0.2,0.8442370420023448
refuge,P9,PAAL,1000,0,10,0.0104,0.8033045483614689
refuge,P9,PAAL,1000,1,20,0.0208,0.8169720421971574
refuge,P9,PAAL,1000,2,39,0.0406,0.8451508691559707
refuge,P9,PAAL,1000,3,68,0.0708,0.8607444756927525
refuge,P9,PAAL,1000,4,96,0.1,0.8598020405925908
refuge,P9,PAAL,1000,5,144,0.15,0.8733651057439332
refuge,P9,PAAL,1000,6,192,0.2,0.8808325579713009
refuge,P9,PAAL,2000,0,10,0.0104,0.7737536255548314
refuge,P9,PAAL,2000,1,20,0.0208,0.8169318753713118
refuge,P9,PAAL,2000,2,39,0.0406,0.8432450432660202
refuge,P9,PAAL,2000,3,68,0.0708,0.8492066337716699
refuge,P9,PAAL,2000,4,96,0.1,0.8669280867548864
